Date &Time [DD-MM-YYYY/HH:MM:SS],Phase,Barometric pressure [hPa],Salinity [â],CH1 O2 input [phase],CH1 temp (∞C),CH1 O2 [mgO2/L],CH2 O2 input [phase],CH2 temp (∞C),CH2 O2 [mgO2/L],CH3 O2 input [phase],CH3 temp (∞C),CH3 O2 [mgO2/L],CH4 O2 input [V],CH4 temp (∞C),CH4 O2 [mgO2/L],CH5 O2 input [V],CH5 temp (∞C),CH5 O2 [mgO2/L],CH6 O2 input [V],CH6 temp (∞C),CH6 O2 [mgO2/L],CH7 O2 input [V],CH7 temp (∞C),CH7 O2 [mgO2/L],CH8 O2 input [V],CH8 temp (∞C),CH8 O2 [mgO2/L],CH1 Velocity input [V],CH1 Velocity [cm/s],CH5 Velocity input [V],CH5 Velocity [cm/s],AMB temp N∞1 input [V],AMB temp N∞1 [∞C],AMB temp N∞1 relay,AMB temp N∞2 input [V],AMB temp N∞2 [∞C],AMB temp N∞2 relay,AMB O2 N∞1 input (V),AMB O2 N∞1 temp (∞C),AMB O2 N∞1 [mgO2/L],AMB O2 N∞1 relay,AMB O2 N∞2 input (V),AMB O2 N∞2 temp (∞C),AMB O2 N∞2 [mgO2/L],AMB O2 N∞2 relay,User event
2024-08-26/5:06:45 PM,M6   ,1013,0,29.7575,9.6,11.29,30.1175,9.6,11.25,29.9175,9.6,11.33,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:06:46 PM,M6   ,1013,0,29.7525,9.6,11.29,30.11,9.6,11.26,29.935,9.6,11.31,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:06:47 PM,M6   ,1013,0,29.7625,9.6,11.28,30.115,9.6,11.26,29.9175,9.6,11.33,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:06:48 PM,M6   ,1013,0,29.765,9.6,11.28,30.13,9.6,11.24,29.9075,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:06:49 PM,M6   ,1013,0,29.7525,9.6,11.29,30.1275,9.6,11.24,29.8987,9.6,11.35,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:06:50 PM,M6   ,1013,0,29.77,9.6,11.28,30.11,9.6,11.26,29.8975,9.6,11.35,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:06:51 PM,M6   ,1013,0,29.7725,9.6,11.27,30.1075,9.6,11.26,29.92,9.6,11.33,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:06:52 PM,M6   ,1013,0,29.7725,9.6,11.27,30.1025,9.6,11.27,29.92,9.6,11.33,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:06:53 PM,M6   ,1013,0,29.75,9.6,11.3,30.115,9.6,11.26,29.9225,9.6,11.33,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:06:54 PM,M6   ,1013,0,29.7575,9.6,11.29,30.12,9.6,11.25,29.925,9.6,11.33,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:06:55 PM,M6   ,1013,0,29.7775,9.6,11.27,30.095,9.6,11.28,29.91,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:06:56 PM,M6   ,1013,0,29.77,9.6,11.28,30.1125,9.6,11.26,29.9075,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:06:57 PM,M6   ,1013,0,29.765,9.6,11.28,30.12,9.6,11.25,29.905,9.6,11.35,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:06:58 PM,M6   ,1013,0,29.7525,9.6,11.29,30.1175,9.6,11.25,29.9175,9.6,11.33,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:06:59 PM,M6   ,1013,0,29.7638,9.6,11.28,30.1112,9.6,11.26,29.9125,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:00 PM,M6   ,1013,0,29.78,9.6,11.27,30.115,9.6,11.26,29.925,9.6,11.33,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:01 PM,M6   ,1013,0,29.7563,9.6,11.29,30.1,9.6,11.27,29.9088,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:02 PM,M6   ,1013,0,29.7925,9.6,11.25,30.1075,9.6,11.26,29.9,9.6,11.35,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:03 PM,M6   ,1013,0,29.765,9.6,11.28,30.125,9.6,11.25,29.9,9.6,11.35,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:04 PM,M6   ,1013,0,29.7575,9.6,11.29,30.115,9.6,11.26,29.9025,9.6,11.35,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:05 PM,M6   ,1013,0,29.78,9.6,11.27,30.125,9.6,11.25,29.91,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:06 PM,M6   ,1013,0,29.7725,9.6,11.27,30.1125,9.6,11.26,29.915,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:07 PM,M6   ,1013,0,29.7575,9.6,11.29,30.125,9.6,11.25,29.925,9.6,11.33,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:08 PM,M6   ,1013,0,29.77,9.6,11.28,30.1325,9.6,11.24,29.9075,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:09 PM,M6   ,1013,0,29.7425,9.6,11.3,30.11,9.6,11.26,29.9,9.6,11.35,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:10 PM,M6   ,1013,0,29.755,9.6,11.29,30.115,9.6,11.26,29.9025,9.6,11.35,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:11 PM,M6   ,1013,0,29.775,9.6,11.27,30.12,9.6,11.25,29.9125,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:12 PM,M6   ,1013,0,29.78,9.6,11.27,30.0975,9.6,11.27,29.9225,9.6,11.33,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:13 PM,M6   ,1013,0,29.76,9.6,11.29,30.115,9.6,11.26,29.9275,9.6,11.32,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:14 PM,M6   ,1013,0,29.7925,9.6,11.25,30.11,9.6,11.26,29.9175,9.6,11.33,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:15 PM,M6   ,1013,0,29.7925,9.6,11.25,30.135,9.6,11.24,29.91,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:16 PM,M6   ,1013,0,29.7725,9.6,11.27,30.1225,9.6,11.25,29.9075,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:17 PM,M6   ,1013,0,29.775,9.6,11.27,30.1275,9.6,11.24,29.9,9.6,11.35,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:18 PM,M6   ,1013,0,29.7675,9.6,11.28,30.1175,9.6,11.25,29.9075,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:19 PM,M6   ,1013,0,29.7875,9.6,11.26,30.11,9.6,11.26,29.925,9.6,11.33,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:20 PM,M6   ,1013,0,29.7788,9.6,11.27,30.1112,9.6,11.26,29.9125,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:21 PM,M6   ,1013,0,29.7688,9.6,11.28,30.12,9.6,11.25,29.9288,9.6,11.32,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:22 PM,M6   ,1013,0,29.7675,9.6,11.28,30.12,9.6,11.25,29.9125,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:23 PM,M6   ,1013,0,29.785,9.6,11.26,30.12,9.6,11.25,29.8975,9.6,11.35,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:24 PM,M6   ,1013,0,29.77,9.6,11.28,30.115,9.6,11.26,29.91,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:25 PM,M6   ,1013,0,29.77,9.6,11.28,30.1025,9.6,11.27,29.885,9.6,11.37,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:26 PM,M6   ,1013,0,29.7675,9.6,11.28,30.1125,9.6,11.26,29.9025,9.6,11.35,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:27 PM,M6   ,1013,0,29.765,9.6,11.28,30.1175,9.6,11.25,29.91,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6013,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:28 PM,M6   ,1013,0,29.79,9.61,11.25,30.1,9.61,11.27,29.91,9.61,11.34,NaN,9.61,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:29 PM,M6   ,1013,0,29.7675,9.61,11.27,30.105,9.61,11.26,29.9125,9.61,11.33,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:30 PM,M6   ,1013,0,29.785,9.61,11.26,30.1175,9.61,11.25,29.92,9.61,11.33,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:31 PM,M6   ,1013,0,29.7725,9.61,11.27,30.115,9.61,11.25,29.915,9.61,11.33,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:32 PM,M6   ,1013,0,29.78,9.61,11.26,30.1275,9.61,11.24,29.9,9.61,11.35,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:33 PM,M6   ,1013,0,29.775,9.61,11.27,30.1175,9.61,11.25,29.9,9.61,11.35,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:34 PM,M6   ,1013,0,29.765,9.61,11.28,30.1125,9.61,11.25,29.9025,9.61,11.34,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:35 PM,M6   ,1013,0,29.7788,9.61,11.26,30.12,9.61,11.25,29.91,9.61,11.34,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:36 PM,M6   ,1013,0,29.7675,9.61,11.27,30.1175,9.61,11.25,29.9125,9.61,11.33,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:37 PM,M6   ,1013,0,29.7675,9.61,11.27,30.1125,9.61,11.25,29.9175,9.61,11.33,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:38 PM,M6   ,1013,0,29.79,9.61,11.25,30.1175,9.61,11.25,29.9075,9.61,11.34,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.6075,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:39 PM,M6   ,1013,0,29.775,9.6,11.27,30.1125,9.6,11.26,29.9025,9.6,11.35,NaN,9.6,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.6025,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:40 PM,M6   ,1013,0,29.7363,9.61,11.31,30.12,9.61,11.25,29.91,9.61,11.34,NaN,9.61,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:41 PM,M6   ,1013,0,29.7775,9.61,11.26,30.12,9.61,11.25,29.905,9.61,11.34,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:42 PM,M6   ,1013,0,29.77,9.61,11.27,30.12,9.61,11.25,29.895,9.61,11.35,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:43 PM,M6   ,1013,0,29.765,9.61,11.28,30.12,9.61,11.25,29.91,9.61,11.34,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:44 PM,M6   ,1013,0,29.755,9.61,11.29,30.1188,9.61,11.25,29.9088,9.61,11.34,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.6087,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:45 PM,M6   ,1013,0,29.7862,9.6,11.26,30.1125,9.6,11.26,29.9012,9.6,11.35,NaN,9.6,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:46 PM,M6   ,1013,0,29.7625,9.6,11.28,30.1275,9.6,11.24,29.9075,9.6,11.34,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6025,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:47 PM,M6   ,1013,0,29.7675,9.61,11.27,30.1175,9.61,11.25,29.9,9.61,11.35,NaN,9.61,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:48 PM,M6   ,1013,0,29.765,9.61,11.28,30.115,9.61,11.25,29.9025,9.61,11.34,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:49 PM,M6   ,1013,0,29.7825,9.61,11.26,30.1275,9.61,11.24,29.9125,9.61,11.33,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:50 PM,M6   ,1013,0,29.78,9.61,11.26,30.12,9.61,11.25,29.92,9.61,11.33,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:51 PM,M6   ,1013,0,29.7525,9.61,11.29,30.1225,9.61,11.24,29.915,9.61,11.33,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:52 PM,M6   ,1013,0,29.76,9.61,11.28,30.1275,9.61,11.24,29.9025,9.61,11.34,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-26/5:07:53 PM,M6   ,1013,0,29.7613,9.61,11.28,30.1212,9.61,11.24,29.9138,9.61,11.33,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
